Access to Benefits,Income Stability,Job Flexibility,Financial Resilience,Income Adequacy,Economic Security Index
50.0,100,75.0,100.0,,
0.0,50,,22.333333333333332,0.0,
0.0,100,,83.5,,
100.0,100,75.0,83.5,,
0.0,100,,22.333333333333332,,
100.0,50,25.0,22.333333333333332,100.0,75.35133333333334
0.0,100,25.0,22.333333333333332,,
0.0,0,,0.0,0.0,
0.0,100,,11.0,,
50.0,100,,100.0,,
0.0,100,,11.0,,
50.0,100,75.0,83.5,,
0.0,100,,0.0,,
50.0,100,,22.333333333333332,,
50.0,0,,100.0,100.0,
50.0,100,,83.5,,
50.0,100,,100.0,,
0.0,100,0.0,11.0,,
0.0,100,0.0,11.0,,
0.0,50,50.0,55.666666666666664,100.0,68.73466666666667
100.0,100,50.0,55.666666666666664,,
50.0,100,75.0,11.0,,
0.0,100,,66.5,,
100.0,100,100.0,33.333333333333336,,
50.0,100,,0.0,,
50.0,100,,11.0,,
50.0,100,75.0,83.5,,
0.0,100,,0.0,,
50.0,50,50.0,0.0,0.0,19.4
50.0,100,75.0,100.0,,
0.0,100,,55.666666666666664,,
50.0,100,75.0,11.0,,
100.0,100,75.0,44.333333333333336,,
0.0,100,,0.0,,
50.0,50,,83.5,0.0,
0.0,50,,11.0,0.0,
0.0,100,,11.0,,
50.0,50,75.0,11.0,100.0,74.082
0.0,0,0.0,22.333333333333332,100.0,52.501333333333335
0.0,100,,83.5,,
100.0,100,,83.5,,
0.0,100,,0.0,,
0.0,0,25.0,83.5,0.0,12.802
0.0,0,,0.0,0.0,
100.0,100,100.0,66.66666666666667,,
100.0,50,75.0,83.5,100.0,89.102
50.0,100,100.0,11.0,,
0.0,0,100.0,66.66666666666667,100.0,71.26666666666667
0.0,0,,0.0,100.0,
50.0,100,,22.333333333333332,,
50.0,0,75.0,55.666666666666664,100.0,73.48466666666667
50.0,100,25.0,22.333333333333332,,
0.0,0,,33.333333333333336,100.0,
0.0,100,100.0,66.66666666666667,,
50.0,100,75.0,100.0,,
0.0,0,,0.0,0.0,
50.0,100,,11.0,,
100.0,100,50.0,83.5,,
0.0,0,,11.0,100.0,
50.0,100,100.0,83.5,,
50.0,100,25.0,0.0,,
0.0,100,50.0,33.333333333333336,,
0.0,100,100.0,11.0,,
0.0,100,,0.0,,
100.0,100,100.0,83.5,,
50.0,100,75.0,100.0,,
0.0,100,75.0,11.0,,
0.0,100,,11.0,,
0.0,100,,33.333333333333336,,
50.0,50,,66.66666666666667,0.0,
50.0,100,,11.0,,
50.0,100,75.0,100.0,,
0.0,100,,11.0,,
50.0,0,,55.666666666666664,0.0,
0.0,100,0.0,11.0,,
50.0,100,50.0,55.666666666666664,,
50.0,100,75.0,100.0,,
50.0,100,50.0,22.333333333333332,,
0.0,50,50.0,11.0,0.0,13.732
0.0,50,,44.333333333333336,100.0,
50.0,100,100.0,83.5,,
50.0,50,50.0,100.0,100.0,80.6
0.0,100,50.0,11.0,,
0.0,100,,44.333333333333336,,
0.0,0,,83.5,100.0,
50.0,100,100.0,100.0,,
0.0,50,75.0,11.0,0.0,17.182000000000002
0.0,50,,0.0,0.0,
100.0,0,50.0,11.0,0.0,21.932000000000002
100.0,100,50.0,33.333333333333336,,
50.0,100,75.0,11.0,,
50.0,100,25.0,83.5,,
50.0,100,75.0,100.0,,
50.0,100,,55.666666666666664,,
100.0,100,50.0,22.333333333333332,,
50.0,100,100.0,100.0,,
0.0,100,,11.0,,
50.0,50,,83.5,100.0,
100.0,100,75.0,55.666666666666664,,
0.0,50,,0.0,0.0,
100.0,50,,11.0,100.0,
100.0,50,,44.333333333333336,0.0,
0.0,50,,11.0,100.0,
0.0,100,50.0,83.5,,
50.0,100,,22.333333333333332,,
0.0,100,,22.333333333333332,,
0.0,100,50.0,11.0,,
100.0,50,25.0,11.0,100.0,74.082
50.0,100,75.0,83.5,,
0.0,50,,44.333333333333336,100.0,
50.0,0,0.0,44.333333333333336,0.0,11.865333333333334
0.0,100,,0.0,,
50.0,100,50.0,83.5,,
0.0,0,50.0,55.666666666666664,0.0,13.134666666666668
50.0,100,75.0,11.0,,
0.0,100,,55.666666666666664,,
50.0,100,75.0,22.333333333333332,,
0.0,100,,0.0,,
0.0,100,,33.333333333333336,,
0.0,100,,11.0,,
100.0,100,,55.666666666666664,,
50.0,100,100.0,11.0,,
50.0,50,75.0,83.5,100.0,82.202
0.0,100,,22.333333333333332,,
100.0,100,0.0,83.5,,
100.0,100,,55.666666666666664,,
0.0,100,75.0,66.66666666666667,,
0.0,100,100.0,22.333333333333332,,
0.0,100,,11.0,,
50.0,100,,83.5,,
100.0,100,75.0,83.5,,
50.0,100,25.0,11.0,,
50.0,100,,0.0,,
100.0,100,75.0,100.0,,
50.0,0,75.0,0.0,0.0,17.25
0.0,100,,100.0,,
0.0,100,,0.0,,
50.0,0,50.0,83.5,100.0,73.152
50.0,0,25.0,44.333333333333336,0.0,15.315333333333335
50.0,100,100.0,22.333333333333332,,
0.0,100,,66.5,,
50.0,100,,100.0,,
0.0,100,100.0,83.5,,
50.0,100,50.0,11.0,,
50.0,100,,83.5,,
50.0,100,100.0,66.66666666666667,,
0.0,50,50.0,0.0,0.0,12.5
0.0,100,50.0,11.0,,
50.0,100,,55.666666666666664,,
0.0,0,,44.333333333333336,0.0,
0.0,100,,0.0,,
0.0,100,50.0,83.5,,
0.0,100,,0.0,,
50.0,100,,100.0,,
0.0,100,25.0,11.0,,
0.0,100,,11.0,,
50.0,100,50.0,83.5,,
0.0,100,,0.0,,
100.0,100,,44.333333333333336,,
0.0,0,,0.0,0.0,
0.0,100,,100.0,,
0.0,100,,83.5,,
0.0,100,75.0,55.666666666666664,,
0.0,100,,11.0,,
0.0,100,,22.333333333333332,,
0.0,100,25.0,33.333333333333336,,
0.0,0,,0.0,0.0,
0.0,0,,66.5,100.0,
0.0,100,,11.0,,
0.0,50,,55.666666666666664,0.0,
0.0,100,75.0,83.5,,
100.0,100,50.0,22.333333333333332,,
50.0,100,75.0,0.0,,
50.0,0,100.0,33.333333333333336,0.0,24.433333333333337
100.0,50,75.0,44.333333333333336,0.0,34.715333333333334
0.0,100,,11.0,,
0.0,0,,11.0,0.0,
50.0,50,100.0,55.666666666666664,100.0,82.53466666666667
0.0,0,,0.0,0.0,
50.0,100,,11.0,,
0.0,0,,0.0,0.0,
0.0,50,75.0,22.333333333333332,100.0,68.45133333333334
50.0,100,25.0,55.666666666666664,,
50.0,100,0.0,0.0,,
50.0,100,75.0,83.5,,
0.0,50,75.0,11.0,0.0,17.182000000000002
50.0,50,,100.0,100.0,
0.0,100,,11.0,,
0.0,100,,0.0,,
0.0,50,100.0,11.0,0.0,20.632
0.0,100,,33.333333333333336,,
50.0,100,,83.5,,
0.0,100,,44.333333333333336,,
50.0,50,25.0,66.5,0.0,23.398
50.0,100,0.0,0.0,,
50.0,50,75.0,83.5,100.0,82.202
50.0,100,100.0,22.333333333333332,,
50.0,100,100.0,83.5,,
0.0,0,,22.333333333333332,100.0,
0.0,100,,50.0,,
0.0,100,100.0,55.666666666666664,,
100.0,100,,0.0,,
0.0,100,50.0,66.5,,
0.0,100,,22.333333333333332,,
0.0,50,100.0,22.333333333333332,100.0,71.90133333333333
50.0,100,25.0,83.5,,
0.0,100,,11.0,,
100.0,50,100.0,100.0,100.0,94.4
0.0,50,,66.66666666666667,100.0,
50.0,100,0.0,44.333333333333336,,
100.0,100,,11.0,,
50.0,100,100.0,100.0,,
0.0,100,,66.5,,
50.0,100,100.0,22.333333333333332,,
50.0,50,,83.5,0.0,
50.0,100,25.0,11.0,,
100.0,100,50.0,22.333333333333332,,
0.0,100,,0.0,,
50.0,50,100.0,33.333333333333336,100.0,80.03333333333333
0.0,100,0.0,0.0,,
0.0,0,100.0,11.0,0.0,15.032
100.0,50,,11.0,0.0,
0.0,100,100.0,22.333333333333332,,
0.0,50,75.0,0.0,0.0,15.950000000000003
50.0,50,0.0,83.5,100.0,71.852
50.0,100,75.0,0.0,,
0.0,0,,0.0,0.0,
0.0,100,100.0,33.333333333333336,,
50.0,50,75.0,44.333333333333336,0.0,27.815333333333335
100.0,50,,100.0,100.0,
0.0,50,,22.333333333333332,0.0,
50.0,100,50.0,44.333333333333336,,
50.0,50,50.0,22.333333333333332,100.0,71.90133333333333
0.0,50,100.0,22.333333333333332,0.0,21.901333333333334
0.0,100,,33.333333333333336,,
0.0,100,,66.66666666666667,,
100.0,100,100.0,100.0,,
100.0,100,0.0,66.5,,
50.0,50,,100.0,100.0,
0.0,50,,11.0,100.0,
50.0,50,,22.333333333333332,0.0,
100.0,100,50.0,83.5,,
0.0,100,50.0,83.5,,
0.0,100,,0.0,,
0.0,0,,44.333333333333336,0.0,
0.0,100,25.0,11.0,,
0.0,0,,0.0,0.0,
50.0,100,,66.66666666666667,,
50.0,50,,22.333333333333332,100.0,
50.0,100,100.0,22.333333333333332,,
50.0,100,75.0,66.66666666666667,,
50.0,100,50.0,11.0,,
50.0,100,75.0,55.666666666666664,,
100.0,100,50.0,83.5,,
0.0,50,,11.0,0.0,
50.0,100,,83.5,,
100.0,100,75.0,55.666666666666664,,
50.0,100,,22.333333333333332,,
100.0,50,,100.0,100.0,
0.0,50,,66.5,100.0,
50.0,50,,83.5,0.0,
0.0,100,,11.0,,
50.0,100,75.0,100.0,,
0.0,100,,11.0,,
0.0,100,,11.0,,
50.0,100,,33.333333333333336,,
0.0,50,,11.0,100.0,
100.0,100,,83.5,,
50.0,100,,100.0,,
0.0,50,50.0,83.5,100.0,71.852
0.0,0,,22.333333333333332,100.0,
100.0,100,,55.666666666666664,,
50.0,50,,83.5,100.0,
0.0,100,,11.0,,
100.0,100,75.0,11.0,,
50.0,100,50.0,55.666666666666664,,
50.0,100,,83.5,,
0.0,50,,100.0,100.0,
0.0,50,,22.333333333333332,0.0,
0.0,100,,0.0,,
0.0,100,,44.333333333333336,,
50.0,100,100.0,11.0,,
50.0,50,50.0,11.0,0.0,20.631999999999998
0.0,50,,66.5,0.0,
50.0,50,50.0,83.5,100.0,78.752
0.0,50,,33.333333333333336,0.0,
0.0,100,,22.333333333333332,,
50.0,0,100.0,100.0,100.0,81.9
0.0,0,100.0,50.0,0.0,19.400000000000002
100.0,100,,83.5,,
0.0,0,,83.5,100.0,
50.0,100,,55.666666666666664,,
0.0,100,,100.0,,
50.0,100,,83.5,,
50.0,50,,11.0,0.0,
100.0,100,,66.66666666666667,,
100.0,100,,83.5,,
50.0,50,50.0,33.333333333333336,0.0,23.133333333333333
0.0,100,100.0,22.333333333333332,,
0.0,100,75.0,22.333333333333332,,
0.0,0,,11.0,100.0,
0.0,50,,0.0,100.0,
50.0,0,,0.0,0.0,
0.0,100,,33.333333333333336,,
0.0,100,25.0,83.5,,
100.0,100,75.0,100.0,,
100.0,100,50.0,55.666666666666664,,
100.0,100,75.0,100.0,,
50.0,100,,83.5,,
0.0,100,50.0,22.333333333333332,,
0.0,100,,0.0,,
50.0,100,,100.0,,
0.0,50,,83.5,100.0,
0.0,100,,11.0,,
0.0,100,,22.333333333333332,,
100.0,100,,83.5,,
0.0,100,,11.0,,
50.0,100,50.0,83.5,,
0.0,0,,33.333333333333336,0.0,
0.0,0,,100.0,100.0,
50.0,50,75.0,66.5,0.0,30.298000000000002
50.0,50,100.0,22.333333333333332,100.0,78.80133333333333
0.0,0,50.0,11.0,0.0,8.132
50.0,100,50.0,100.0,,
50.0,0,,11.0,100.0,
0.0,100,,11.0,,
0.0,100,,100.0,,
50.0,100,0.0,22.333333333333332,,
0.0,100,25.0,0.0,,
0.0,100,,22.333333333333332,,
0.0,100,,83.5,,
0.0,100,100.0,55.666666666666664,,
0.0,0,25.0,22.333333333333332,100.0,55.95133333333333
0.0,100,100.0,66.5,,
0.0,50,,22.333333333333332,100.0,
100.0,100,75.0,50.0,,
50.0,100,50.0,66.5,,
100.0,100,25.0,100.0,,
0.0,100,100.0,33.333333333333336,,
50.0,100,75.0,83.5,,
0.0,100,25.0,11.0,,
0.0,50,,11.0,0.0,
0.0,100,,11.0,,
0.0,100,75.0,83.5,,
50.0,100,,55.666666666666664,,
0.0,0,,0.0,100.0,
0.0,50,75.0,22.333333333333332,0.0,18.451333333333338
50.0,100,,44.333333333333336,,
50.0,50,,55.666666666666664,0.0,
0.0,0,75.0,11.0,0.0,11.582
50.0,50,50.0,33.333333333333336,100.0,73.13333333333333
0.0,100,,22.333333333333332,,
0.0,0,,100.0,100.0,
0.0,0,,0.0,100.0,
100.0,100,0.0,0.0,,
50.0,100,,22.333333333333332,,
50.0,100,75.0,11.0,,
0.0,50,,83.5,100.0,
0.0,100,,83.5,,
0.0,0,0.0,0.0,0.0,0.0
0.0,50,,55.666666666666664,100.0,
0.0,50,,22.333333333333332,100.0,
100.0,100,75.0,100.0,,
0.0,100,,55.666666666666664,,
0.0,50,,0.0,0.0,
50.0,100,,100.0,,
0.0,100,,66.66666666666667,,
0.0,100,,66.5,,
100.0,100,100.0,83.5,,
0.0,100,,0.0,,
50.0,100,100.0,100.0,,
0.0,50,,50.0,0.0,
100.0,100,50.0,83.5,,
50.0,100,75.0,83.5,,
50.0,100,,55.666666666666664,,
50.0,100,,83.5,,
100.0,50,50.0,100.0,100.0,87.5
100.0,100,75.0,66.66666666666667,,
50.0,100,25.0,11.0,,
100.0,100,50.0,83.5,,
0.0,50,,100.0,100.0,
50.0,100,75.0,83.5,,
0.0,50,,22.333333333333332,100.0,
0.0,100,,11.0,,
50.0,0,50.0,100.0,100.0,75.0
100.0,100,75.0,100.0,,
50.0,0,,100.0,100.0,
50.0,100,75.0,83.5,,
50.0,100,75.0,100.0,,
50.0,100,100.0,100.0,,
0.0,50,,22.333333333333332,100.0,
100.0,100,,100.0,,
100.0,100,,100.0,,
50.0,100,100.0,11.0,,
100.0,100,75.0,83.5,,
100.0,50,,83.5,100.0,
100.0,100,50.0,83.5,,
0.0,100,0.0,66.5,,
0.0,100,75.0,33.333333333333336,,
0.0,100,,11.0,,
0.0,0,,22.333333333333332,0.0,
0.0,100,75.0,11.0,,
100.0,100,75.0,83.5,,
0.0,100,,100.0,,
50.0,100,100.0,83.5,,
50.0,100,,83.5,,
50.0,100,75.0,0.0,,
0.0,0,,44.333333333333336,0.0,
100.0,100,50.0,83.5,,
50.0,100,,100.0,,
0.0,100,,83.5,,
0.0,100,,22.333333333333332,,
0.0,50,,83.5,0.0,
100.0,100,75.0,83.5,,
50.0,50,100.0,100.0,100.0,87.5
100.0,100,,83.5,,
0.0,50,75.0,100.0,100.0,77.15
0.0,50,,33.333333333333336,100.0,
100.0,100,75.0,100.0,,
0.0,100,,55.666666666666664,,
100.0,100,,100.0,,
50.0,100,0.0,11.0,,
50.0,100,50.0,11.0,,
0.0,0,,83.5,100.0,
50.0,100,,100.0,,
50.0,100,75.0,11.0,,
0.0,100,,33.333333333333336,,
100.0,50,100.0,0.0,0.0,33.2
50.0,100,100.0,66.66666666666667,,
100.0,100,75.0,66.66666666666667,,
100.0,100,,100.0,,
0.0,100,,50.0,,
50.0,100,50.0,83.5,,
50.0,100,,33.333333333333336,,
100.0,100,50.0,83.5,,
0.0,0,,22.333333333333332,100.0,
50.0,100,0.0,0.0,,
0.0,100,75.0,100.0,,
100.0,50,25.0,100.0,0.0,34.050000000000004
50.0,100,50.0,55.666666666666664,,
0.0,100,,0.0,,
50.0,100,,83.5,,
50.0,100,75.0,83.5,,
100.0,100,25.0,83.5,,
0.0,50,,0.0,0.0,
50.0,100,50.0,22.333333333333332,,
100.0,100,50.0,100.0,,
50.0,100,25.0,22.333333333333332,,
50.0,0,,83.5,100.0,
50.0,100,75.0,100.0,,
100.0,100,75.0,83.5,,
0.0,100,,83.5,,
0.0,100,,0.0,,
0.0,100,,100.0,,
100.0,100,100.0,55.666666666666664,,
0.0,50,50.0,11.0,100.0,63.732
50.0,100,,11.0,,
0.0,100,,44.333333333333336,,
0.0,0,,0.0,0.0,
100.0,50,25.0,83.5,100.0,82.202
0.0,100,,44.333333333333336,,
100.0,100,100.0,83.5,,
50.0,100,50.0,83.5,,
0.0,50,75.0,50.0,0.0,21.550000000000004
100.0,50,50.0,44.333333333333336,0.0,31.265333333333338
50.0,50,,83.5,100.0,
0.0,100,,55.666666666666664,,
50.0,100,75.0,100.0,,
50.0,0,25.0,83.5,0.0,19.702
0.0,100,,83.5,,
0.0,100,,11.0,,
0.0,100,,22.333333333333332,,
0.0,100,50.0,55.666666666666664,,
0.0,100,,66.5,,
50.0,100,100.0,100.0,,
0.0,100,,83.5,,
0.0,50,,11.0,0.0,
100.0,100,,100.0,,
0.0,100,,11.0,,
50.0,100,50.0,83.5,,
0.0,100,,11.0,,
0.0,100,50.0,11.0,,
0.0,100,50.0,66.66666666666667,,
100.0,100,75.0,83.5,,
0.0,100,0.0,0.0,,
0.0,100,50.0,55.666666666666664,,
50.0,100,,33.333333333333336,,
50.0,50,,83.5,100.0,
50.0,100,75.0,66.66666666666667,,
0.0,100,,0.0,,
0.0,100,75.0,11.0,,
50.0,100,,100.0,,
50.0,100,0.0,22.333333333333332,,
50.0,50,0.0,33.333333333333336,100.0,66.23333333333333
0.0,100,,11.0,,
100.0,100,100.0,0.0,,
0.0,50,,55.666666666666664,0.0,
50.0,50,,66.66666666666667,100.0,
0.0,100,,100.0,,
50.0,100,75.0,11.0,,
50.0,100,50.0,100.0,,
50.0,50,50.0,83.5,100.0,78.752
50.0,50,,83.5,0.0,
0.0,50,100.0,100.0,100.0,80.6
0.0,100,,22.333333333333332,,
50.0,100,100.0,55.666666666666664,,
100.0,100,,22.333333333333332,,
50.0,100,100.0,11.0,,
50.0,100,,100.0,,
0.0,50,,33.333333333333336,0.0,
50.0,100,,83.5,,
0.0,100,,11.0,,
0.0,50,,55.666666666666664,100.0,
50.0,50,,100.0,100.0,
100.0,100,,66.5,,
0.0,50,,66.5,0.0,
0.0,50,75.0,50.0,100.0,71.55000000000001
0.0,100,50.0,11.0,,
100.0,0,100.0,11.0,0.0,28.832
50.0,0,100.0,55.666666666666664,100.0,76.93466666666667
50.0,100,100.0,100.0,,
50.0,100,,0.0,,
50.0,100,75.0,100.0,,
50.0,0,25.0,11.0,0.0,11.582
0.0,100,,55.666666666666664,,
50.0,50,75.0,83.5,100.0,82.202
100.0,100,100.0,100.0,,
100.0,100,50.0,83.5,,
100.0,100,50.0,100.0,,
50.0,100,75.0,100.0,,
0.0,100,,11.0,,
50.0,100,25.0,66.5,,
50.0,100,,11.0,,
50.0,50,0.0,0.0,0.0,12.5
50.0,50,75.0,22.333333333333332,0.0,25.351333333333336
0.0,50,,44.333333333333336,0.0,
0.0,50,50.0,22.333333333333332,0.0,15.001333333333333
0.0,100,50.0,83.5,,
100.0,100,,100.0,,
0.0,100,100.0,0.0,,
50.0,100,,22.333333333333332,,
50.0,50,50.0,55.666666666666664,0.0,25.634666666666664
50.0,100,,66.66666666666667,,
50.0,50,,0.0,0.0,
0.0,100,100.0,44.333333333333336,,
0.0,0,,22.333333333333332,0.0,
50.0,100,,100.0,,
0.0,50,,66.66666666666667,100.0,
50.0,100,75.0,55.666666666666664,,
0.0,100,,11.0,,
0.0,0,,33.333333333333336,0.0,
50.0,50,75.0,100.0,100.0,84.05000000000001
50.0,100,50.0,44.333333333333336,,
50.0,100,,100.0,,
0.0,50,,11.0,0.0,
50.0,100,50.0,55.666666666666664,,
100.0,100,25.0,83.5,,
50.0,50,25.0,33.333333333333336,0.0,19.683333333333334
0.0,50,75.0,83.5,100.0,75.302
0.0,100,,66.5,,
0.0,100,,66.5,,
0.0,50,100.0,11.0,0.0,20.632
50.0,100,100.0,83.5,,
100.0,50,75.0,66.5,0.0,37.19800000000001
50.0,100,75.0,100.0,,
0.0,0,,0.0,100.0,
100.0,100,75.0,83.5,,
50.0,100,75.0,100.0,,
50.0,50,50.0,11.0,0.0,20.631999999999998
0.0,100,,83.5,,
50.0,100,,100.0,,
50.0,0,0.0,33.333333333333336,100.0,60.63333333333333
0.0,50,,83.5,100.0,
50.0,0,,100.0,100.0,
100.0,100,,11.0,,
100.0,100,,83.5,,
0.0,100,50.0,50.0,,
50.0,100,,100.0,,
0.0,50,75.0,0.0,0.0,15.950000000000003
100.0,100,75.0,22.333333333333332,,
50.0,100,75.0,100.0,,
50.0,100,75.0,83.5,,
50.0,100,75.0,44.333333333333336,,
0.0,100,,11.0,,
0.0,50,,83.5,0.0,
50.0,100,,83.5,,
100.0,50,50.0,66.5,0.0,33.748000000000005
0.0,50,50.0,0.0,0.0,12.5
100.0,100,100.0,83.5,,
0.0,100,,33.333333333333336,,
50.0,50,,83.5,100.0,
0.0,0,,11.0,100.0,
100.0,50,50.0,83.5,100.0,85.652
50.0,0,0.0,33.333333333333336,0.0,10.633333333333335
0.0,0,25.0,44.333333333333336,0.0,8.415333333333333
50.0,100,100.0,83.5,,
50.0,100,75.0,100.0,,
100.0,0,,100.0,100.0,
0.0,50,,11.0,0.0,
50.0,0,50.0,83.5,100.0,73.152
50.0,100,,83.5,,
50.0,100,,11.0,,
0.0,50,,33.333333333333336,0.0,
0.0,0,,50.0,0.0,
0.0,0,,66.5,0.0,
0.0,50,,11.0,100.0,
50.0,50,100.0,83.5,100.0,85.652
50.0,100,,100.0,,
0.0,100,75.0,83.5,,
0.0,0,,11.0,0.0,
50.0,100,50.0,66.66666666666667,,
0.0,0,,22.333333333333332,100.0,
0.0,50,,44.333333333333336,100.0,
50.0,100,75.0,55.666666666666664,,
50.0,100,75.0,66.5,,
0.0,50,100.0,0.0,0.0,19.400000000000002
0.0,0,50.0,0.0,0.0,6.9
0.0,100,,11.0,,
50.0,50,,100.0,100.0,
100.0,100,75.0,100.0,,
50.0,50,,11.0,0.0,
0.0,0,,0.0,0.0,
0.0,100,,55.666666666666664,,
0.0,50,75.0,0.0,0.0,15.950000000000003
50.0,100,,55.666666666666664,,
0.0,50,,44.333333333333336,0.0,
50.0,100,25.0,66.5,,
0.0,50,0.0,55.666666666666664,100.0,61.834666666666664
100.0,100,,83.5,,
0.0,0,,0.0,0.0,
0.0,50,75.0,11.0,0.0,17.182000000000002
0.0,50,,22.333333333333332,100.0,
50.0,50,25.0,100.0,100.0,77.15
0.0,100,50.0,83.5,,
0.0,100,,66.5,,
100.0,100,75.0,100.0,,
50.0,100,0.0,83.5,,
50.0,100,,55.666666666666664,,
50.0,100,75.0,100.0,,
100.0,100,,83.5,,
0.0,100,50.0,50.0,,
50.0,100,100.0,100.0,,
0.0,100,25.0,83.5,,
100.0,100,75.0,83.5,,
0.0,100,,55.666666666666664,,
0.0,0,,55.666666666666664,100.0,
50.0,100,,83.5,,
50.0,100,50.0,83.5,,
50.0,50,,83.5,0.0,
100.0,100,,83.5,,
0.0,50,50.0,22.333333333333332,0.0,15.001333333333333
50.0,50,,11.0,0.0,
0.0,0,,11.0,100.0,
0.0,100,,11.0,,
0.0,100,0.0,66.5,,
0.0,0,,83.5,100.0,
0.0,0,,33.333333333333336,0.0,
0.0,50,,66.5,100.0,
0.0,50,,100.0,100.0,
0.0,100,,11.0,,
50.0,100,75.0,66.66666666666667,,
50.0,100,50.0,83.5,,
0.0,100,50.0,83.5,,
0.0,100,,83.5,,
50.0,50,25.0,44.333333333333336,100.0,70.91533333333334
0.0,100,,11.0,,
50.0,0,75.0,66.66666666666667,100.0,74.71666666666667
50.0,100,75.0,83.5,,
0.0,100,100.0,33.333333333333336,,
0.0,100,,66.5,,
0.0,0,,50.0,0.0,
0.0,100,,11.0,,
0.0,100,,83.5,,
0.0,50,,11.0,0.0,
100.0,50,,11.0,100.0,
0.0,0,,83.5,0.0,
0.0,100,,11.0,,
0.0,100,,11.0,,
0.0,100,,11.0,,
0.0,50,,100.0,100.0,
50.0,100,,22.333333333333332,,
0.0,100,25.0,83.5,,
100.0,100,0.0,22.333333333333332,,
100.0,100,75.0,11.0,,
0.0,50,,83.5,100.0,
0.0,100,0.0,44.333333333333336,,
0.0,50,,22.333333333333332,100.0,
50.0,100,50.0,83.5,,
0.0,0,100.0,55.666666666666664,0.0,20.034666666666666
50.0,100,,100.0,,
0.0,0,,83.5,100.0,
50.0,0,,11.0,100.0,
50.0,100,25.0,100.0,,
100.0,100,75.0,100.0,,
50.0,100,75.0,100.0,,
100.0,100,,100.0,,
100.0,100,50.0,83.5,,
0.0,100,,83.5,,
50.0,100,100.0,83.5,,
100.0,100,,100.0,,
0.0,0,,55.666666666666664,100.0,
0.0,0,100.0,44.333333333333336,100.0,68.76533333333333
100.0,100,50.0,100.0,,
100.0,100,75.0,100.0,,
0.0,100,,11.0,,
50.0,100,,100.0,,
50.0,100,,100.0,,
0.0,0,,44.333333333333336,100.0,
0.0,0,0.0,0.0,0.0,0.0
50.0,100,,11.0,,
50.0,100,,100.0,,
50.0,100,,11.0,,
0.0,50,,11.0,100.0,
50.0,100,,83.5,,
100.0,50,25.0,83.5,100.0,82.202
0.0,100,100.0,33.333333333333336,,
50.0,100,75.0,22.333333333333332,,
0.0,0,,22.333333333333332,100.0,
0.0,100,,44.333333333333336,,
0.0,100,,11.0,,
50.0,100,50.0,66.5,,
50.0,0,,83.5,100.0,
50.0,100,75.0,100.0,,
50.0,100,50.0,83.5,,
0.0,100,25.0,100.0,,
100.0,100,75.0,11.0,,
50.0,50,0.0,22.333333333333332,100.0,65.00133333333333
0.0,0,,11.0,100.0,
50.0,100,,100.0,,
0.0,50,75.0,22.333333333333332,0.0,18.451333333333338
0.0,50,,83.5,100.0,
0.0,100,0.0,11.0,,
0.0,0,,11.0,100.0,
0.0,50,50.0,33.333333333333336,0.0,16.233333333333334
100.0,50,,83.5,100.0,
0.0,100,,11.0,,
0.0,0,,83.5,100.0,
0.0,100,,44.333333333333336,,
50.0,100,50.0,100.0,,
50.0,50,,44.333333333333336,0.0,
0.0,100,,0.0,,
100.0,100,75.0,11.0,,
50.0,100,100.0,22.333333333333332,,
0.0,100,,33.333333333333336,,
50.0,100,50.0,22.333333333333332,,
0.0,50,50.0,22.333333333333332,0.0,15.001333333333333
0.0,100,,0.0,,
0.0,50,,22.333333333333332,100.0,
100.0,100,50.0,83.5,,
0.0,100,,11.0,,
0.0,0,50.0,100.0,100.0,68.1
0.0,100,,83.5,,
100.0,100,75.0,100.0,,
50.0,100,75.0,100.0,,
50.0,100,,22.333333333333332,,
100.0,100,50.0,83.5,,
0.0,100,,0.0,,
0.0,100,0.0,11.0,,
0.0,0,,22.333333333333332,100.0,
50.0,100,75.0,100.0,,
0.0,0,,83.5,0.0,
50.0,50,,83.5,100.0,
0.0,100,,33.333333333333336,,
100.0,100,100.0,83.5,,
0.0,50,,22.333333333333332,0.0,
0.0,100,,0.0,,
50.0,100,0.0,0.0,,
0.0,100,50.0,0.0,,
0.0,0,,11.0,0.0,
100.0,0,75.0,22.333333333333332,0.0,26.651333333333334
50.0,100,100.0,11.0,,
0.0,50,,0.0,0.0,
50.0,50,75.0,0.0,0.0,22.85
50.0,100,25.0,44.333333333333336,,
50.0,100,25.0,11.0,,
0.0,100,75.0,22.333333333333332,,
50.0,0,,66.5,0.0,
0.0,0,,83.5,0.0,
0.0,100,25.0,0.0,,
0.0,50,,83.5,0.0,
50.0,100,100.0,33.333333333333336,,
0.0,100,75.0,66.66666666666667,,
0.0,100,,0.0,,
50.0,0,100.0,83.5,100.0,80.052
0.0,100,,0.0,,
0.0,100,,22.333333333333332,,
0.0,100,50.0,44.333333333333336,,
50.0,100,50.0,100.0,,
0.0,50,,83.5,100.0,
0.0,0,,11.0,100.0,
0.0,50,,0.0,0.0,
100.0,100,100.0,22.333333333333332,,
0.0,100,,11.0,,
50.0,50,50.0,55.666666666666664,100.0,75.63466666666666
0.0,100,,22.333333333333332,,
0.0,100,,44.333333333333336,,
0.0,50,,11.0,0.0,
0.0,100,,11.0,,
100.0,100,25.0,83.5,,
